language_code,bad_word
ru,гондон
ru,дать пизды
ru,дерьмо
ru,долбоёб
ru,дрочить
ru,другой дразнится
ru,ебать
ru,ебать-копать
ru,ебло
ru,ебнуть
ru,жлоб
ru,жопа
ru,жополиз
ru,задница
ru,заебись
ru,играть на кожаной флейте
ru,измудохать
ru,каждый дрочит как он хочет
ru,как два пальца обоссать
ru,какая разница
ru,козел
ru,козёл
ru,конченный
ru,курите мою трубку
ru,лысого в кулаке гонять
ru,малофья
ru,малофя
ru,манда
ru,мандавошка
ru,мент
ru,муда
ru,мудило
ru,мудозвон
ru,мудозмон
ru,на фиг
ru,на хуй
ru,на хую вертеть
ru,на хуя
ru,наебать
ru,наебениться
ru,наебнуться
ru,нахуячиться
ru,не ебет
ru,невебенный
ru,ни за хуй собачу
ru,ни хуя
ru,обнаженный
ru,обоссаться можно
ru,один ебётся
ru,опесдол
ru,офигеть
ru,охуеть
ru,охуительно
ru,охуйтельно
ru,пидар
ru,пидарас
ru,пидор
ru,пидорас
ru,пизда
ru,пиздабол
ru,пиздатый
ru,пиздить
ru,половое сношение
ru,секс
ru,сиски
ru,сиськи
ru,спиздить
ru,срать
ru,ссать
ru,сука
ru,тварь
ru,траxать
ru,трахать
ru,ты мне ваньку не валяй
ru,уебан
ru,уебище
ru,уебок
ru,урод
ru,уёбище
ru,уёбок
ru,фига
ru,хапать
ru,хер с ней
ru,хер с ним
ru,хохол
ru,хрен
ru,хуем груши околачивать
ru,хуеплет
ru,хуесос
ru,хуило
ru,хуиней страдать
ru,хуиня
ru,хуй
ru,хуй пинать
ru,хуйло
ru,хуйнуть
ru,хуёво
ru,хуёвый
ru,член
ru,шлюха
ru,ёб твою мать
ru,ёбарь
sv,arsle
sv,brutta
sv,discofitta
sv,dra åt helvete
sv,fan
sv,fitta
sv,fittig
sv,för helvete
sv,helvete
sv,hård
sv,jävlar
sv,knulla
sv,kuk
sv,kuksås
sv,kötthuvud
sv,köttnacke
sv,moona
sv,moonade
sv,moonar
sv,moonat
sv,mutta
sv,neger
sv,nigger
sv,olla
sv,pippa
sv,pitt
sv,prutt
sv,pök
sv,runka
sv,röv
sv,rövhål
sv,rövknulla
sv,satan
sv,skit ner dig
sv,skita
sv,skäggbiff
sv,snedfitta
sv,snefitta
sv,stake
sv,subba
sv,sätta på
sv,sås
sv,tusan
th,กระดอ
th,กระหรี่
th,กระเด้า
th,กะปิ
th,กู
th,ขี้
th,ควย
th,จิ๋ม
th,จู๋
th,ดอกทอง
th,ตอแหล
th,ตูด
th,น้ําแตก
th,มึง
th,รูตูด
th,ล้างตู้เย็น
th,สัด
th,ส้นตีน
th,หญิงชาติชั่ว
th,หลั่ง
th,หี
th,ห่า
th,หํา
th,อมนกเขา
th,เจี๊ยว
th,เจ๊ก
th,เย็ด
th,เสือก
th,เหี้ย
th,แม่ง
th,ไอ้ควาย
tlh,QI'yaH
tlh,Qu'vatlh
tlh,ghuy'cha'
tr,am
tr,amcık
tr,amcıklar
tr,amcıklara
tr,amcıklarda
tr,amcıklardan
tr,amcıkları
tr,amcıkların
tr,amcıkta
tr,amcıktan
tr,amcığa
tr,amcığı
tr,amcığın
tr,amlar
tr,amı
tr,göt
tr,göte
tr,götler
tr,götlerde
tr,götlerden
tr,götlere
tr,götleri
tr,götlerin
tr,götte
tr,götten
tr,götveren
tr,götverende
tr,götverenden
tr,götverene
tr,götvereni
tr,götverenin
tr,götverenler
tr,götverenlerde
tr,götverenlerden
tr,götverenlere
tr,götverenleri
tr,götverenlerin
tr,götü
tr,götün
tr,kaltak
tr,kaltaklar
tr,kaltaklara
tr,kaltaklarda
tr,kaltaklardan
tr,kaltakları
tr,kaltakların
tr,kaltakta
tr,kaltaktan
tr,kaltağa
tr,kaltağı
tr,kaltağın
tr,orospu
tr,orospuda
tr,orospudan
tr,orospular
tr,orospulara
tr,orospularda
tr,orospulardan
tr,orospuları
tr,orospuların
tr,orospunun
tr,orospuya
tr,orospuyu
tr,otuz birci
tr,otuz bircide
tr,otuz birciden
tr,otuz birciler
tr,otuz bircilerde
tr,otuz bircilerden
tr,otuz bircilere
tr,otuz bircileri
tr,otuz bircilerin
tr,otuz bircinin
tr,otuz birciye
tr,otuz birciyi
tr,saksocu
tr,saksocuda
tr,saksocudan
tr,saksocular
tr,saksoculara
tr,saksocularda
tr,saksoculardan
tr,saksocuları
tr,saksocuların
tr,saksocunun
tr,saksocuya
tr,saksocuyu
tr,sik
tr,sike
tr,siker sikmez
tr,siki
tr,sikilir sikilmez
tr,sikin
tr,sikler
tr,siklerde
tr,siklerden
tr,siklere
tr,sikleri
tr,siklerin
tr,sikmek
tr,sikmemek
tr,sikte
tr,sikten
tr,siktir
tr,siktirir siktirmez
tr,sıçmak
tr,taşak
tr,taşaklar
tr,taşaklara
tr,taşaklarda
tr,taşaklardan
tr,taşakları
tr,taşakların
tr,taşakta
tr,taşaktan
tr,taşağa
tr,taşağı
tr,taşağın
tr,yarak
tr,yaraklar
tr,yaraklara
tr,yaraklarda
tr,yaraklardan
tr,yarakları
tr,yarakların
tr,yarakta
tr,yaraktan
tr,yarağa
tr,yarağı
tr,yarağın
tr,Çingenede
tr,Çingeneden
tr,Çingeneler
tr,Çingenelerde
tr,Çingenelerden
tr,Çingenelere
tr,Çingeneleri
tr,Çingenelerin
tr,Çingenenin
tr,Çingeneye
tr,Çingeneyi
tr,çingene
zh,13.
zh,13点
zh,㞗
zh,三级片
zh,下三烂
zh,下贱
zh,个老子的
zh,九游
zh,乳
zh,乳交
zh,乳头
zh,乳房
zh,乳波臀浪
zh,交配
zh,仆街
zh,他奶奶
zh,他奶奶的
zh,他奶娘的
zh,他妈
zh,他妈ㄉ王八蛋
zh,他妈地
zh,他妈的
zh,他娘
zh,他马的
zh,你个傻比
zh,你他马的
zh,你全家
zh,你奶奶的
zh,你她马的
zh,你妈
zh,你妈的
zh,你娘
zh,你娘卡好
zh,你娘咧
zh,你它妈的
zh,你它马的
zh,你是鸡
zh,你是鸭
zh,你老味
zh,你老母
zh,你老闆
zh,你马的
zh,做爱
zh,傻比
zh,傻逼
zh,册那
zh,冚家拎
zh,冚家鏟
zh,军妓
zh,几八
zh,几叭
zh,几巴
zh,几芭
zh,刚度
zh,刚瘪三
zh,包皮
zh,十三点
zh,卖B
zh,卖比
zh,卖淫
zh,卵
zh,卵子
zh,双峰微颤
zh,口交
zh,口肯
zh,叫床
zh,吃屎
zh,后庭
zh,吹箫
zh,咸家伶
zh,咸家鏟
zh,塞你公
zh,塞你娘
zh,塞你母
zh,塞你爸
zh,塞你老师
zh,塞你老母
zh,处女
zh,外阴
zh,大卵子
zh,大卵泡
zh,大鸡巴
zh,奶
zh,奶奶的熊
zh,奶子
zh,奸
zh,奸你
zh,她妈地
zh,她妈的
zh,她马的
zh,妈B
zh,妈个B
zh,妈个比
zh,妈个老比
zh,妈妈的
zh,妈比
zh,妈的
zh,妈的B
zh,妈逼
zh,妓
zh,妓女
zh,妓院
zh,妳她妈的
zh,妳妈的
zh,妳娘的
zh,妳老母的
zh,妳马的
zh,姘头
zh,姣西
zh,姦
zh,娘个比
zh,娘的
zh,婊子
zh,婊子养的
zh,嫖娼
zh,嫖客
zh,它妈地
zh,它妈的
zh,密洞
zh,射你
zh,射精
zh,小乳头
zh,小卵子
zh,小卵泡
zh,小瘪三
zh,小肉粒
zh,小骚比
zh,小骚货
zh,小鸡巴
zh,小鸡鸡
zh,尻
zh,屁眼
zh,屁股
zh,屄
zh,屌
zh,屎忽
zh,巨乳
zh,干x娘
zh,干七八
zh,干你
zh,干你妈
zh,干你娘
zh,干你老母
zh,干你良
zh,干妳妈
zh,干妳娘
zh,干妳老母
zh,干妳马
zh,干您娘
zh,干机掰
zh,干死CS
zh,干死GM
zh,干死你
zh,干死客服
zh,幹
zh,强奸
zh,强奸你
zh,性
zh,性交
zh,性器
zh,性无能
zh,性爱
zh,情色
zh,想上你
zh,懆您妈
zh,懆您娘
zh,懒8
zh,懒八
zh,懒叫
zh,懒教
zh,成人
zh,我操你祖宗十八代
zh,扒光
zh,打炮
zh,打飞机
zh,抽插
zh,招妓
zh,插你
zh,插死你
zh,撒尿
zh,撚
zh,操你
zh,操你全家
zh,操你奶奶
zh,操你妈
zh,操你娘
zh,操你祖宗
zh,操你老妈
zh,操你老母
zh,操妳
zh,操妳全家
zh,操妳妈
zh,操妳娘
zh,操妳祖宗
zh,操机掰
zh,操比
zh,操逼
zh,放荡
zh,日他娘
zh,日你
zh,日你妈
zh,日你老娘
zh,日你老母
zh,日批
zh,月经
zh,机八
zh,机巴
zh,机机歪歪
zh,杂种
zh,柒
zh,浪叫
zh,淫
zh,淫乱
zh,淫妇
zh,淫棍
zh,淫水
zh,淫秽
zh,淫荡
zh,淫西
zh,湿透的内裤
zh,激情
zh,灨你娘
zh,烂货
zh,烂逼
zh,爛
zh,狗屁
zh,狗日
zh,狗狼养的
zh,玉杵
zh,王八蛋
zh,瓜娃子
zh,瓜婆娘
zh,瓜批
zh,瘪三
zh,白烂
zh,白痴
zh,白癡
zh,硬膠
zh,祖宗
zh,私服
zh,笨實
zh,笨蛋
zh,粉腸
zh,精子
zh,老二
zh,老味
zh,老母
zh,老瘪三
zh,老骚比
zh,老骚货
zh,肉壁
zh,肉棍子
zh,肉棒
zh,肉缝
zh,肏
zh,肛交
zh,肥西
zh,色情
zh,花柳
zh,荡妇
zh,賤
zh,贝肉
zh,贱B
zh,贱人
zh,贱货
zh,贼你妈
zh,赛你老母
zh,赛妳阿母
zh,赣您娘
zh,躝癱
zh,轮奸
zh,迷药
zh,逼
zh,逼样
zh,野鸡
zh,閪
zh,阳具
zh,阳萎
zh,阴唇
zh,阴户
zh,阴核
zh,阴毛
zh,阴茎
zh,阴道
zh,阴部
zh,陰莖
zh,雞巴
zh,靠北
zh,靠母
zh,靠爸
zh,靠背
zh,靠腰
zh,驶你公
zh,驶你娘
zh,驶你母
zh,驶你爸
zh,驶你老师
zh,驶你老母
zh,骚比
zh,骚货
zh,骚逼
zh,鬼公
zh,鳩
zh,鸡8
zh,鸡八
zh,鸡叭
zh,鸡吧
zh,鸡奸
zh,鸡巴
zh,鸡芭
zh,鸡鸡
zh,龟儿子
zh,龟头
zh,𡳞
zh,𨳊
zh,𨳍
zh,𨳒
zh,𨶙
